Year	Week	Y40-44,T,NR,PL
2014	39	99.0
2014	40	109.0
2014	41	112.0
2014	42	108.0
2014	43	109.0
2014	44	133.0
2014	45	103.0
2014	46	115.0
2014	47	97.0
2014	48	137.0
2014	49	115.0
2014	50	111.0
2014	51	124.0
2014	52	117.0
2014	53	NaN

2015	1	126.0
2015	2	101.0
2015	3	97.0
2015	4	98.0
2015	5	104.0
2015	6	87.0
2015	7	115.0
2015	8	125.0
2015	9	117.0
2015	10	95.0
2015	11	92.0
2015	12	104.0
2015	13	96.0
2015	14	87.0
2015	15	115.0
2015	16	98.0
2015	17	91.0
2015	18	93.0
2015	19	97.0
2015	20	96.0
2015	21	100.0
2015	22	107.0
2015	23	118.0
2015	24	108.0
2015	25	111.0
2015	26	107.0
2015	27	94.0
2015	28	116.0
2015	29	103.0
2015	30	111.0
2015	31	104.0
2015	32	125.0
2015	33	110.0
2015	34	103.0
2015	35	134.0
2015	36	101.0
2015	37	89.0
2015	38	106.0
2015	39	95.0
2015	40	97.0
2015	41	89.0
2015	42	110.0
2015	43	103.0
2015	44	107.0
2015	45	113.0
2015	46	112.0
2015	47	125.0
2015	48	107.0
2015	49	111.0
2015	50	103.0
2015	51	135.0
2015	52	109.0
2015	53	125.0

2016	1	104.0
2016	2	101.0
2016	3	86.0
2016	4	102.0
2016	5	94.0
2016	6	111.0
2016	7	103.0
2016	8	93.0
2016	9	99.0
2016	10	113.0
2016	11	108.0
2016	12	101.0
2016	13	118.0
2016	14	94.0
2016	15	110.0
2016	16	89.0
2016	17	118.0
2016	18	92.0
2016	19	99.0
2016	20	105.0
2016	21	109.0
2016	22	103.0
2016	23	105.0
2016	24	102.0
2016	25	120.0
2016	26	101.0
2016	27	92.0
2016	28	96.0
2016	29	100.0
2016	30	105.0
2016	31	109.0
2016	32	89.0
2016	33	134.0
2016	34	132.0
2016	35	108.0
2016	36	111.0
2016	37	87.0
2016	38	118.0
2016	39	113.0
2016	40	120.0
2016	41	111.0
2016	42	99.0
2016	43	121.0
2016	44	121.0
2016	45	122.0
2016	46	124.0
2016	47	105.0
2016	48	139.0
2016	49	105.0
2016	50	106.0
2016	51	113.0
2016	52	146.0
2016	53	NaN

2017	1	121.0
2017	2	104.0
2017	3	117.0
2017	4	123.0
2017	5	120.0
2017	6	108.0
2017	7	91.0
2017	8	111.0
2017	9	101.0
2017	10	120.0
2017	11	92.0
2017	12	103.0
2017	13	111.0
2017	14	104.0
2017	15	97.0
2017	16	101.0
2017	17	121.0
2017	18	112.0
2017	19	131.0
2017	20	87.0
2017	21	98.0
2017	22	90.0
2017	23	111.0
2017	24	114.0
2017	25	117.0
2017	26	108.0
2017	27	109.0
2017	28	100.0
2017	29	120.0
2017	30	114.0
2017	31	115.0
2017	32	105.0
2017	33	106.0
2017	34	122.0
2017	35	113.0
2017	36	113.0
2017	37	121.0
2017	38	119.0
2017	39	105.0
2017	40	114.0
2017	41	110.0
2017	42	106.0
2017	43	131.0
2017	44	139.0
2017	45	93.0
2017	46	123.0
2017	47	118.0
2017	48	119.0
2017	49	111.0
2017	50	113.0
2017	51	111.0
2017	52	117.0
2017	53	NaN

2018	1	125.0
2018	2	115.0
2018	3	124.0
2018	4	123.0
2018	5	124.0
2018	6	129.0
2018	7	114.0
2018	8	133.0
2018	9	120.0
2018	10	131.0
2018	11	114.0
2018	12	110.0
2018	13	119.0
2018	14	127.0
2018	15	113.0
2018	16	108.0
2018	17	112.0
2018	18	119.0
2018	19	114.0
2018	20	119.0
2018	21	110.0
2018	22	132.0
2018	23	107.0
2018	24	108.0
2018	25	118.0
2018	26	117.0
2018	27	113.0
2018	28	118.0
2018	29	106.0
2018	30	135.0
2018	31	133.0
2018	32	104.0
2018	33	101.0
2018	34	107.0
2018	35	106.0
2018	36	127.0
2018	37	116.0
2018	38	115.0
2018	39	117.0
2018	40	126.0
2018	41	117.0
2018	42	118.0
2018	43	121.0
2018	44	119.0
2018	45	115.0
2018	46	90.0
2018	47	127.0
2018	48	135.0
2018	49	109.0
2018	50	114.0
2018	51	134.0
2018	52	147.0
2018	53	NaN

2019	1	127.0
2019	2	96.0
2019	3	123.0
2019	4	98.0
2019	5	126.0
2019	6	112.0
2019	7	103.0
2019	8	102.0
2019	9	110.0
2019	10	119.0
2019	11	98.0
2019	12	135.0
2019	13	101.0
2019	14	107.0
2019	15	123.0
2019	16	124.0
2019	17	128.0
2019	18	131.0
2019	19	95.0
2019	20	105.0
2019	21	132.0
2019	22	114.0
2019	23	124.0
2019	24	130.0
2019	25	111.0
2019	26	102.0
2019	27	100.0
2019	28	109.0
2019	29	110.0
2019	30	119.0
2019	31	128.0
2019	32	104.0
2019	33	98.0
2019	34	101.0
2019	35	137.0
2019	36	106.0
2019	37	114.0
2019	38	120.0
2019	39	123.0
2019	40	125.0
2019	41	128.0
2019	42	95.0
2019	43	108.0
2019	44	131.0
2019	45	118.0
2019	46	105.0
2019	47	106.0
2019	48	119.0
2019	49	115.0
2019	50	98.0
2019	51	110.0
2019	52	93.0
2019	53	NaN

2020	1	121.0
2020	2	107.0
2020	3	126.0
2020	4	124.0
2020	5	95.0
2020	6	87.0
2020	7	116.0
2020	8	96.0
2020	9	114.0
2020	10	110.0
2020	11	101.0
2020	12	122.0
2020	13	89.0
2020	14	95.0
2020	15	103.0
2020	16	123.0
2020	17	101.0
2020	18	106.0
2020	19	121.0
2020	20	107.0
2020	21	104.0
2020	22	118.0
2020	23	110.0
2020	24	106.0
2020	25	89.0
2020	26	116.0
2020	27	122.0
2020	28	113.0
2020	29	131.0
2020	30	121.0
2020	31	131.0
2020	32	118.0
2020	33	129.0
2020	34	138.0
2020	35	111.0
2020	36	108.0
2020	37	124.0
2020	38	144.0
2020	39	129.0
2020	40	128.0
2020	41	124.0
2020	42	133.0
2020	43	156.0
2020	44	173.0
2020	45	185.0
2020	46	155.0
2020	47	166.0
2020	48	184.0
2020	49	177.0
2020	50	160.0
2020	51	133.0
2020	52	156.0
2020	53	151.0
